2001 0.1 5.17
0.2 0.7142361893333334
2.0 0.7142361893333334
2.004613 0.71205376
2.009236 0.7098754666666667
2.01387 0.7077013093333332
2.018515 0.705531288
2.023171 0.7033654026666667
2.027837 0.7012043426666668
2.032514 0.6990467293333334
2.037202 0.696893252
2.0419 0.694742532
2.04661 0.6925476946666667
2.05133 0.6903576826666667
2.056061 0.6881721513333334
2.060803 0.6859911696
2.065556 0.6838147374666667
2.07032 0.6816429928
2.075095 0.6794757977333334
2.079881 0.6773132212
2.084678 0.6751552632
2.089486 0.6730002693333333
2.094305 0.6708072932
2.099136 0.6686193492000001
2.103977 0.6664363684
2.10883 0.6642584197333334
2.113693 0.6620854342666666
2.118568 0.6599174120000001
2.123455 0.6577544218666668
2.128352 0.6555964638666667
2.133261 0.6534434690666666
2.138181 0.6512936452
2.143113 0.6491101129333333
2.148056 0.6469318885333334
2.15301 0.6447590409333334
2.157975 0.6425915701333333
2.162953 0.6404293382666667
2.167941 0.6382725521333333
2.172941 0.6361210738666666
2.177953 0.6339749034666667
2.182976 0.6318341098666667
2.188011 0.6296969697333334
2.193057 0.6275318426666666
2.198115 0.6253723681333333
2.203185 0.6232185461333334
2.208267 0.6210703766666668
2.21336 0.6189278597333334
2.218465 0.6167909953333334
2.223581 0.6146597145333335
2.22871 0.6125340862666667
2.23385 0.6104141105333334
2.239002 0.6082979950666667
2.244166 0.6061574082666666
2.249342 0.6040227497333334
2.25453 0.6018940194666667
2.25973 0.5997711485333334
2.264942 0.5976541369333335
2.270165 0.5955430536
2.275401 0.5934378985333333
2.280649 0.5913385338666667
2.285909 0.5892450974666666
2.291182 0.587155866
2.296466 0.5850465749333333
2.301763 0.5829434189333333
2.307071 0.5808463290666667
2.312392 0.5787553053333334
2.317726 0.5766704166666666
2.323071 0.5745916630666666
2.328429 0.5725189066666666
2.333799 0.5704522853333334
2.339182 0.5683917301333334
2.344577 0.5663357245333333
2.349985 0.5642640021333334
2.355405 0.5621985526666667
2.360837 0.5601393761333333
2.366282 0.5580864036
2.37174 0.556039704
2.37721 0.5539992773333333
2.382693 0.5519650546666667
2.388188 0.5499370360000001
2.393696 0.5479151524000001
2.399217 0.5458980941333333
2.40475 0.5438678695999999
2.410297 0.5418440558666666
2.415856 0.539826584
2.421428 0.537815454
2.427013 0.5358106658666667
2.43261 0.5338122885333334
2.438221 0.5318201841333334
2.443844 0.5298344216
2.449481 0.527854932
2.45513 0.5258804745333334
2.460793 0.5238964353333334
2.466468 0.5219188758666667
2.472157 0.5199477272
2.477859 0.5179829893333333
2.483574 0.5160246622666665
2.489302 0.5140727460000001
2.495043 0.5121271716000001
2.500797 0.510188008
2.506565 0.5082551862666668
2.512346 0.5063275345333333
2.518141 0.5043923690666666
2.523949 0.5024636144
2.52977 0.5005413394666667
2.535605 0.49862554426666666
2.541453 0.4967161598666668
2.547314 0.49481318626666665
2.553189 0.4929166924
2.559078 0.4910264714666667
2.56498 0.4891427302666666
2.570896 0.4872643658666667
2.576826 0.4853816586666667
2.582769 0.48350536226666657
2.588726 0.48163561453333337
2.594696 0.4797722776000001
2.600681 0.4779153514666667
2.606679 0.4760648361333332
2.612691 0.47422073159999995
2.618717 0.47238296893333337
2.624757 0.47055154813333333
2.63081 0.468725642
2.636878 0.46689670279999995
2.64296 0.4650742433333333
2.649055 0.46325812573333336
2.655165 0.46144848786666676
2.661289 0.4596451918666667
2.667427 0.45784823773333333
2.673579 0.4560576944
2.679745 0.454273424
2.685926 0.4524954265333333
2.692121 0.45072308159999996
2.69833 0.4489505988
2.704553 0.44718445786666666
2.710791 0.44542465879999993
2.717043 0.44367120160000006
2.72331 0.44192401733333336
2.729591 0.44018310600000005
2.735886 0.43844846759999995
2.742196 0.43672010213333334
2.748521 0.43499794066666664
2.75486 0.4332814317333333
2.761214 0.43156568106666665
2.767582 0.4298562033333333
2.773965 0.4281529296
2.780363 0.4264559288
2.786776 0.424765132
2.793203 0.42308053920000005
2.799645 0.42140208146666663
2.806103 0.4197297588000001
2.812574 0.41806364013333336
2.819061 0.41640310506666667
2.825563 0.4147450516
2.83208 0.4130931332
2.838612 0.41144734986666665
2.845159 0.40980763266666664
2.851721 0.4081740505333334
2.858298 0.4065464656
2.864891 0.4049250157333334
2.871498 0.4033094941333333
2.878121 0.40170003866666665
2.884759 0.4000963046666666
2.891412 0.39849643093333326
2.898081 0.39690255440000005
2.904765 0.3953146750666667
2.911465 0.393732724
2.91818 0.39215670119999996
2.92491 0.3905866756
2.931656 0.3890225093333333
2.938418 0.38746427133333333
2.945195 0.3859118237333333
2.951988 0.3843650976
2.958796 0.3828227832
2.96562 0.3812863970666667
2.97246 0.3797557324
2.979316 0.378230996
2.986187 0.3767119810666667
2.993075 0.3751987565333333
2.999978 0.3736913224
3.006897 0.3721895408
3.013832 0.3706935496
3.020783 0.36920321093333336
3.02775 0.3677188694666667
3.034733 0.36624018053333335
3.041733 0.36476714413333333
3.048748 0.36329976026666666
3.05578 0.3618380289333334
3.062828 0.36038188120000003
3.069892 0.3589313170666667
3.076972 0.35748633653333334
3.084069 0.3560468706666667
3.091182 0.3546130573333334
3.098311 0.3531855858666667
3.105457 0.351763698
3.11262 0.35034718693333333
3.119798 0.34893625946666673
3.126994 0.34753070880000003
3.134206 0.34613060386666666
3.141435 0.34473587573333336
3.14868 0.3433465933333333
3.155942 0.3419626877333333
3.163221 0.3405842968000001
3.170517 0.33921293706666666
3.177829 0.3378468852
3.185158 0.33648614120000003
3.192505 0.33513063613333327
3.199868 0.3337804389333333
