wave qabs
3.413077 0.0037969572853333335
3.420949 0.003792649466666667
3.428839 0.0037884634666666664
3.436747 0.003784396858666667
3.444673 0.003780449157333334
3.452618 0.003776619392
3.460581 0.0037729061066666667
3.468563 0.0037693083306666667
3.476563 0.0037658250933333337
3.484581 0.0037624554240000005
3.492618 0.003759197866666667
3.500673 0.0037554564320000008
3.508747 0.0037452940373333345
3.51684 0.0037352558879999997
3.524951 0.0037253410133333336
3.533081 0.0037155479573333333
3.541229 0.003705875749333334
3.549397 0.003696322448
3.557583 0.0036868865973333337
3.565788 0.0036775667413333334
3.574012 0.0036683623946666666
3.582256 0.0036592716160000005
3.590518 0.003650293434666667
3.598799 0.0036414263946666667
3.607099 0.0036326690400000005
3.615418 0.0036240204
3.623757 0.0036154795040000006
3.632115 0.003607044896
3.640492 0.00359871512
3.648888 0.0035904896906666667
3.657304 0.0035823671519999998
3.665739 0.0035743460480000006
3.674194 0.0035664258933333338
3.682668 0.003558605232
3.691162 0.0035508830933333336
3.699675 0.003543258506666667
3.708208 0.0035357305013333333
3.71676 0.0035282976213333334
3.725333 0.0035209593813333336
3.733925 0.003513714325333333
3.742537 0.0035065619680000005
3.751168 0.0034988408000000003
3.75982 0.003486999637333334
3.768492 0.0034752686453333333
3.777183 0.0034636468533333336
3.785895 0.0034521328053333336
3.794627 0.0034407255306666672
3.803379 0.003429424058666667
3.812151 0.003418226448000001
3.820943 0.0034071322133333334
3.829756 0.0033961398986666665
3.838589 0.0033852485333333336
3.847442 0.003374457146666667
3.856316 0.0033637642826666665
3.86521 0.003353168970666667
3.874124 0.0033426702400000006
3.88306 0.0033322671200000003
3.892016 0.00332195864
3.900992 0.003311743344
3.909989 0.0033016202613333338
3.919007 0.0032915889066666673
3.928046 0.003281648309333334
3.937106 0.0032717970133333335
3.946186 0.0032620340480000003
3.955288 0.0032523589280000005
3.96441 0.0032427701973333336
3.973554 0.0032332673706666664
3.982718 0.003223849477333334
3.991904 0.0032145155466666666
4.001111 0.0032052034560000006
4.010339 0.0031955254240000003
4.019588 0.003185928928
4.028859 0.0031764120266666667
4.038151 0.0031669752053333326
4.047465 0.0031576160373333337
4.0568 0.003148335008
4.066156 0.003139131146666667
4.075534 0.0031300029973333338
4.084934 0.0031209505600000003
4.094356 0.0031119723786666668
4.103799 0.0031030684533333336
4.113264 0.003094237328
4.122751 0.0030854790026666667
4.132259 0.0030767920213333336
4.14179 0.0030681758986666674
4.151343 0.0030596306346666667
4.160917 0.0030511542880000005
4.170514 0.003042747344
4.180133 0.003034408346666667
4.189774 0.003026136810666667
4.199437 0.0030179322506666668
4.209123 0.003009793696
4.21883 0.0030017211466666673
4.228561 0.002993713146666667
4.238313 0.002985769696
4.248089 0.0029778898240000007
4.257886 0.002970073045333333
4.267707 0.002962318874666667
4.27755 0.0029546263413333337
4.287416 0.0029469949600000006
4.297304 0.002939424730666667
4.307215 0.002931914197333333
4.317149 0.0029244633600000003
4.327106 0.0029170717333333335
4.337086 0.002909738346666667
4.347089 0.0029024627146666667
4.357116 0.0028952448373333337
4.367165 0.002888083258666667
4.377237 0.0028809779786666666
4.387333 0.0028739285120000005
4.397452 0.0028669343733333337
4.407594 0.0028599950773333335
4.41776 0.002853109653333334
4.427949 0.002846278101333333
4.438161 0.002839499450666667
4.448397 0.0028327737013333337
4.458657 0.0028261003680000005
4.468941 0.0028194784799999996
4.479248 0.0028129080373333337
4.489579 0.002806388554666667
4.499933 0.0027999190613333335
4.510312 0.0027934995573333336
4.520715 0.0027871902239999997
4.531141 0.0027817540053333336
4.541592 0.002776360496000001
4.552066 0.002771010181333334
4.562565 0.0027657020906666665
4.573088 0.002760435738666667
4.583636 0.0027552111253333336
4.594207 0.002750027765333334
4.604803 0.002744885173333333
4.615424 0.0027397833493333335
4.626069 0.002734721808
4.636738 0.002729700064
4.647432 0.002724718117333334
4.658151 0.002719774997333333
4.668895 0.0027148707040000005
4.679663 0.0027100052373333337
4.690456 0.0027051781120000003
4.701274 0.0027003888426666662
4.712117 0.0026956369440000005
4.722985 0.0026909229013333336
4.733878 0.002686245258666667
4.744796 0.0026816045013333335
4.75574 0.0026770001440000004
4.766708 0.0026724317013333337
4.777702 0.0026678991733333334
4.788722 0.0026634025600000004
4.799766 0.002658940405333333
4.810836 0.002654613173333334
4.821932 0.0026503213706666673
4.833053 0.002646063056
4.8442 0.002641837744
4.855373 0.0026376454346666665
4.866571 0.0026334856426666674
4.877796 0.0026293578826666673
4.889046 0.0026252626399999998
4.900322 0.0026211984586666666
4.911624 0.0026171663093333335
4.922952 0.0026131652213333334
4.934306 0.002609195194666667
4.945687 0.0026052557440000004
4.957093 0.0026013473546666666
4.968526 0.002597468570666667
4.979986 0.0025936203626666667
4.991471 0.00258980176
5.002984 0.002585975392
5.014523 0.002582071370666667
5.026088 0.002578195984
5.03768 0.0025743497173333334
5.049299 0.0025705320853333337
5.060945 0.002566743088
5.072617 0.0025629817546666675
5.084317 0.002559249056
5.096043 0.0025555435360000004
5.107797 0.0025518656800000003
5.119577 0.0025482154880000006
5.131385 0.0025445919893333337
5.14322 0.0025409956693333334
5.155082 0.0025374260426666673
5.166972 0.002533882624
5.178889 0.002530365898666667
5.190834 0.0025268753813333334
5.202806 0.002523410586666667
5.214805 0.0025199715146666667
5.226833 0.0025165581653333333
5.238888 0.002513169568
5.250971 0.0025098066933333337
5.263082 0.002506468570666667
5.27522 0.0025031556853333334
5.287387 0.0024998670666666668
5.299582 0.002496602714666667
5.311805 0.0024930248373333332
5.324056 0.002489460064
5.336335 0.002485919072
5.348643 0.002482402832
5.360979 0.0024789103733333334
5.373343 0.0024754421813333338
5.385737 0.0024719972853333334
5.398158 0.002468576170666667
5.410608 0.002465178352
5.423087 0.002461803344
5.435595 0.0024584521173333334
5.448132 0.002455123216
5.460697 0.002451817125333334
5.473292 0.00244853336
5.485915 0.0024452724053333334
5.498568 0.002442033290666667
5.51125 0.0024388160160000003
5.523961 0.002435621066666667
5.536701 0.002432447472
5.549471 0.002429295717333333
5.562271 0.0024261653173333333
5.575099 0.002423056272
5.587958 0.0024199680960000007
5.600846 0.002416890112
5.613763 0.002413677690666667
5.626711 0.0024104861386666666
5.639688 0.002407315456000001
5.652696 0.002404165157333333
5.665733 0.0024010352426666664
5.6788 0.002397925712
5.691898 0.002394836565333334
5.705026 0.0023917668319999997
5.718184 0.002388716997333333
5.731372 0.0023856870613333334
5.744591 0.002382676538666667
5.75784 0.002379685429333333
5.77112 0.0023767132480000002
5.784431 0.00237376048
5.797772 0.0023708271253333334
5.811144 0.002367912213333334
5.824546 0.0023650157440000003
5.83798 0.002362138202666667
5.851445 0.002359279104
5.864941 0.002356438448
5.878467 0.0023536157493333335
5.892025 0.0023508114933333333
5.905615 0.002348103818666667
5.919235 0.002345525728
5.932888 0.002342964624
5.946571 0.0023404205066666667
5.960286 0.0023378928906666666
5.974033 0.0023353822613333334
5.987811 0.002332888133333333
6.001622 0.002330410506666667
6.015464 0.002327948896
6.029338 0.0023255033013333338
6.043244 0.0023230742080000005
6.057182 0.002320661130666667
6.071152 0.0023182640693333338
6.085155 0.002315882538666667
6.099189 0.002313516538666667
6.113256 0.0023111660693333337
6.127356 0.0023088316160000005
6.141488 0.002306512208
6.155653 0.0023042078453333337
6.16985 0.0023019185280000005
6.18408 0.0022996447413333337
6.198343 0.0022973860000000002
6.212639 0.002295141818666667
6.226968 0.0022929121973333335
6.24133 0.0022906976213333337
6.255725 0.0022884971200000004
6.270153 0.002286311664
6.284614 0.0022841402826666666
6.299109 0.0022819834613333335
6.313637 0.0022798402293333336
6.328199 0.0022777115573333335
6.342794 0.0022755969600000005
6.357423 0.002273495952
6.372086 0.0022714090186666666
6.386782 0.0022693356746666666
6.401513 0.0022672764053333337
6.416277 0.00226523024
6.431076 0.002263197664
6.445908 0.002261178192
6.460775 0.0022591723093333335
6.475676 0.002257179530666667
6.490612 0.0022552003413333337
6.505582 0.0022532337706666667
6.520586 0.002251280304
6.535625 0.0022493394560000003
6.550699 0.0022474117120000006
6.565807 0.0022454961013333337
6.580951 0.002243593594666667
6.596129 0.002241703706666667
6.611342 0.0022398259520000005
6.62659 0.0022379608160000004
6.641874 0.0022361082986666666
6.657193 0.002234267429333333
6.672547 0.002232439178666667
6.687936 0.0022306225760000005
6.703361 0.0022288185920000003
6.718822 0.002227025770666667
6.734318 0.002225245568
6.74985 0.0022234765280000003
6.765418 0.002222209322666667
6.781022 0.0022209576480000004
6.796661 0.0022197161653333334
6.812337 0.0022184858453333334
6.828049 0.0022172657173333337
6.843797 0.0022160557813333337
6.859582 0.0022148565226666667
6.875403 0.0022136674560000002
6.89126 0.002212489066666667
6.907154 0.002211320384
6.923084 0.0022101618933333335
6.939052 0.0022090135946666667
6.955056 0.002207875002666667
6.971097 0.0022067466026666665
6.987175 0.002205628394666667
7.00329 0.002204519893333334
7.019443 0.002203421098666667
7.035632 0.0022023315253333338
7.051859 0.002201252144
7.068124 0.0022001824693333332
7.084425 0.0021991220160000003
7.100765 0.0021980712693333336
7.117142 0.0021970302293333336
7.133557 0.0021959984106666667
7.15001 0.0021949758133333335
7.1665 0.002193962437333333
7.183029 0.002192958282666667
7.199596 0.002191963349333334
7.216201 0.002190977637333334
7.232845 0.002190001146666667
7.249526 0.002189033392
7.266247 0.002188074858666667
7.283005 0.0021871250613333336
7.299803 0.0021861840000000003
7.316639 0.00218525216
7.333514 0.0021843290560000003
7.350428 0.002183414202666667
7.367381 0.0021825085706666672
7.384373 0.0021816111893333337
7.401404 0.002180722544
7.418475 0.0021798426346666673
7.435585 0.0021789709760000006
7.452734 0.002178107568
7.469923 0.0021772528960000005
7.487152 0.0021764064746666667
7.50442 0.0021755683040000006
7.521728 0.002174738384
7.539076 0.0021739167146666667
7.556464 0.0021729931253333334
7.573893 0.0021718919040000003
7.591361 0.0021707989333333336
7.60887 0.0021697142133333333
7.626419 0.002168637258666667
7.644008 0.0021675680693333337
7.661638 0.0021665071306666665
7.679309 0.002165454442666667
7.69702 0.002164409034666667
7.714773 0.0021633718773333335
7.732566 0.0021623420000000003
7.7504 0.002161320373333334
7.768276 0.002160306026666667
7.786193 0.0021592994453333335
7.804151 0.002158300629333334
7.82215 0.002157309578666667
7.840191 0.002156325322666667
7.858274 0.002155349317333333
7.876398 0.002154380106666667
7.894564 0.0021534186613333334
7.912772 0.0021524644960000004
7.931022 0.002151517610666667
7.949314 0.002150578005333334
7.967648 0.002149645194666667
7.986025 0.0021487201493333337
8.004444 0.002147801898666667
8.022905 0.0021468909280000005
8.041409 0.0021459872373333333
8.059956 0.0021450903413333337
8.078545 0.00214420024
8.097177 0.0021433169333333335
8.115853 0.002142440906666667
8.134571 0.002141571674666667
8.153332 0.0021407092373333337
8.172137 0.00213985408
8.190985 0.002139005232
8.209877 0.0021381626933333333
8.228812 0.0021373274346666664
8.247791 0.0021364984853333335
8.266814 0.0021351031520000004
8.28588 0.002133639386666667
8.304991 0.0021321824160000003
8.324145 0.002130733210666667
8.343344 0.0021292908
8.362587 0.0021278551840000002
8.381874 0.0021264268480000004
8.401206 0.0021250053066666666
8.420583 0.00212359056
8.440004 0.002122182608
8.45947 0.002120781936
8.478981 0.002119387573333334
8.498537 0.0021180004906666667
8.518138 0.002116619717333333
8.537784 0.002115245738666667
8.557475 0.0021138780693333334
8.577212 0.002112517194666667
8.596995 0.002111163114666667
8.616823 0.002109815344
8.636696 0.002108474368
8.656616 0.0021071392160000005
8.676582 0.002105810858666667
8.696593 0.0021044888106666665
8.716651 0.002102890122666667
8.736755 0.002101240474666667
8.756905 0.0020995971360000002
8.777102 0.0020979610773333335
8.797346 0.0020963313280000007
8.817636 0.0020947078880000003
8.837973 0.0020930912426666668
8.858357 0.0020914813920000002
8.878787 0.002089877850666667
8.899265 0.002088281104
8.919791 0.0020866901813333338
8.940363 0.0020851060533333336
8.960983 0.0020835282346666666
8.981651 0.002081956725333333
9.002366 0.002080375024
9.023129 0.002078670533333333
9.04394 0.0020769728373333336
9.064799 0.0020752814506666667
9.085706 0.0020735963733333335
9.106661 0.002071918090666667
9.127664 0.002070245632
9.148716 0.002068579482666667
9.169817 0.002066919642666667
9.190966 0.002065265626666667
9.212164 0.002063618405333334
9.233411 0.002061976522666667
9.254707 0.002060341434666667
9.276052 0.002058712170666667
9.297446 0.002057088730666667
9.31889 0.0020554284053333335
9.340383 0.0020537685653333336
9.361925 0.002052115034666667
9.383517 0.002050466842666667
9.405159 0.00204882496
9.426851 0.002047188901333333
9.448593 0.002045558666666667
9.470386 0.002043934256
9.492228 0.002042315669333334
9.514121 0.002040702906666667
9.536064 0.002039095968
9.558058 0.0020374948533333336
9.580103 0.002035899077333333
9.602198 0.0020343091253333333
9.624345 0.0020327249973333336
9.646542 0.002031146208
9.668791 0.0020295727573333335
9.691091 0.002028005130666667
9.713442 0.002026442842666667
9.735845 0.0020248858933333337
9.7583 0.0020233561226666668
9.780807 0.002021868576
9.803365 0.0020203863679999997
9.825975 0.0020189090133333333
9.848638 0.002017437482666667
9.871353 0.0020159708053333336
9.89412 0.002014508981333333
9.91694 0.002013052496
9.939812 0.002011601349333334
9.962737 0.0020101550560000002
9.985715 0.0020087141013333336
10.00875 0.0020073459466666667
10.03183 0.0020060937866666667
10.05497 0.00200484648
10.07816 0.0020036040266666667
10.1014 0.0020023659413333336
10.1247 0.0020011327093333335
10.14805 0.0019999038453333336
10.17146 0.0019986798346666667
10.19492 0.001997460192
10.21843 0.001996245402666667
10.242 0.0019950349813333333
10.26562 0.001993828928
10.2893 0.001992627728
10.31303 0.001991430896
10.33681 0.0019902379466666667
10.36065 0.001989049850666667
10.38455 0.0019878661226666668
10.4085 0.001986686762666667
10.43251 0.0019855117706666665
10.45657 0.001984341146666667
10.48069 0.0019831748906666666
10.50486 0.0019820591093333336
10.52909 0.001981132608
10.55337 0.0019802099893333337
10.57771 0.0019792912533333337
10.60211 0.0019783764
10.62656 0.001977465429333334
10.65107 0.0019765583413333338
10.67563 0.0019756556213333335
10.70026 0.0019747562986666667
10.72494 0.001973860858666667
10.74967 0.001972968816
10.77446 0.0019720811413333336
10.79931 0.0019711968639999997
10.82422 0.0019703164693333336
10.84919 0.0019694399573333336
10.87421 0.0019685668426666666
10.89929 0.001967697610666667
10.92443 0.001966831776
10.94962 0.0019659698240000003
10.97488 0.0019651112693333337
11.00019 0.0019642575680000004
11.02556 0.0019635407306666667
11.05099 0.001962827290666667
11.07648 0.0019621172480000005
11.10202 0.0019614110880000002
11.12763 0.0019607078400000004
11.15329 0.0019600079893333333
11.17902 0.001959311536
11.2048 0.0019586184800000003
11.23064 0.0019579288213333336
11.25655 0.001957242074666667
11.28251 0.0019565587253333335
11.30853 0.001955878773333334
11.33461 0.0019552022186666673
11.36075 0.0019545285760000004
11.38696 0.0019538583306666665
11.41322 0.001953232736
11.43954 0.0019526513066666668
11.46593 0.0019520727893333335
11.49237 0.0019514971840000003
11.51888 0.001950924976
11.54545 0.0019503556799999999
11.57207 0.0019497892960000003
11.59876 0.001949225824
11.62551 0.0019486657493333337
11.65233 0.001948108586666667
11.6792 0.0019475538506666668
11.70614 0.0019470025120000003
11.73314 0.0019464540853333333
11.7602 0.001945908570666667
11.78732 0.0019453659680000002
11.81451 0.0019448262773333338
11.84176 0.001944289498666667
11.86907 0.001943755146666667
11.89644 0.0019432241920000004
11.92388 0.001942695664
11.95138 0.001942170048
11.97895 0.0019416473440000005
12.00658 0.0019411290080000002
12.03427 0.0019406198933333337
12.06202 0.001940113690666667
12.08984 0.001939609914666667
12.11773 0.0019391090506666669
12.14568 0.0019386110986666669
12.17369 0.001938115088
12.20177 0.001937622474666667
12.22991 0.0019371322880000002
12.25812 0.0019366445280000004
12.28639 0.0019361596800000001
12.31472 0.0019356772586666667
12.34313 0.0019351972640000005
12.37159 0.0019347201813333336
12.40013 0.0019342455253333335
12.42873 0.0019337732960000005
12.45739 0.0019333034933333338
12.48613 0.0019328366026666673
12.51492 0.0019323721386666666
12.54379 0.0019319096160000002
12.57272 0.0019314504906666672
12.60172 0.0019309933066666667
12.63078 0.0019305385493333333
12.65991 0.0019300862186666667
12.68911 0.0019296363146666664
12.71838 0.001929132538666667
12.74771 0.0019285977013333334
12.77711 0.0019280652906666664
12.80658 0.0019275353066666669
12.83612 0.001927007264
12.86572 0.0019264821333333335
12.8954 0.0019259594293333337
12.92514 0.0019254386666666666
12.95495 0.0019249208160000003
12.98483 0.001924404906666667
13.01478 0.001923891424
13.04479 0.0019233803680000002
13.07488 0.0019228712533333337
13.10504 0.0019223650506666667
13.13526 0.0019218607893333336
13.16556 0.0019213584693333337
13.19592 0.0019208590613333332
13.22636 0.0019203615946666666
13.25686 0.0019198660693333335
13.28744 0.0019193729706666668
13.31808 0.001918882298666667
13.3488 0.0019183935680000001
13.37959 0.0019179072639999998
13.41045 0.0019174229013333333
13.44138 0.0019169409653333332
13.47238 0.0019164609706666669
13.50345 0.0019159741813333337
13.53459 0.0019154194453333334
13.56581 0.001914866650666667
13.5971 0.0019143162826666669
13.62846 0.0019137678559999999
13.65989 0.0019132218560000004
13.6914 0.0019126777973333335
13.72297 0.0019121356800000002
13.75462 0.0019115959893333334
13.78635 0.00191105824
13.81814 0.0019105229173333332
13.85001 0.0019099895360000002
13.88196 0.001909457610666667
13.91397 0.0019089285973333337
13.94607 0.0019084010400000002
13.97823 0.0019078759093333337
14.01047 0.0019073522346666671
14.04278 0.0019068309866666663
14.07517 0.00190631168
14.10763 0.001905794314666667
14.14017 0.0019052788906666672
14.17279 0.0019047658933333336
14.20547 0.0019042543519999999
14.23824 0.0019037447520000002
14.27108 0.0019032370933333338
14.30399 0.0019027313760000002
14.33698 0.0019022276000000002
14.37005 0.0019017257653333333
14.40319 0.0019012258719999999
14.43641 0.00190072792
14.46971 0.0019002319093333335
14.50308 0.001899737354666667
14.53653 0.0018992452266666671
14.57006 0.0018987545546666664
14.60366 0.0018982653386666667
14.63734 0.0018977785493333337
14.6711 0.001897293216
14.70494 0.0018968098240000001
14.73885 0.001896328373333333
14.77285 0.001895848864
14.80692 0.0018953708106666668
14.84107 0.001894894213333333
14.8753 0.0018944195573333332
14.90961 0.0018939468426666666
14.944 0.0018934760693333336
14.97846 0.0018930067520000003
15.01301 0.001892650032
15.04763 0.0018924801653333334
15.08234 0.0018923112693333335
15.11713 0.0018921443146666672
15.15199 0.0018919788160000003
15.18694 0.0018918152586666665
15.22196 0.0018916526720000005
15.25707 0.0018914920266666667
15.29226 0.0018913328373333332
15.32753 0.0018911755893333334
15.36288 0.001891019312
15.39832 0.0018908649760000001
15.43383 0.0018907120960000002
15.46943 0.0018905606720000002
15.50511 0.0018904107040000001
15.54087 0.0018902621919999999
15.57671 0.0018901151359999998
15.61264 0.001889969536
15.64864 0.0018898258773333337
15.68474 0.0018896831893333336
15.72091 0.0018895419573333335
15.75717 0.001889402666666667
15.79351 0.0018892643466666666
15.82994 0.0018891274826666668
15.86645 0.0018889920746666669
15.90304 0.001888858122666667
15.93972 0.0018887256266666666
15.97648 0.0018885945866666672
16.01333 0.0018884650026666668
16.05027 0.001888336874666667
16.08728 0.0018882097173333332
16.12439 0.0018880845013333335
16.16158 0.0018879602560000002
16.19885 0.001887837466666667
16.23621 0.0018877156480000005
16.27366 0.0018875957706666665
16.31119 0.0018874768640000004
16.34881 0.0018873594133333336
16.38652 0.0018872429333333333
16.42431 0.0018871283946666666
16.46219 0.0018870148266666668
16.50016 0.0018869051413333336
16.53822 0.0018874132853333332
16.57636 0.0018879233706666667
16.61459 0.001888434426666667
16.65291 0.0018889469386666673
16.69132 0.0018894609066666668
16.72982 0.0018899763306666668
16.7684 0.0018904927253333339
16.80708 0.0018910110613333335
16.84584 0.0018915303680000003
16.8847 0.0018920511306666666
16.92364 0.0018925733493333338
16.96267 0.0018930970240000006
17.00179 0.0018936216693333334
17.04101 0.0018941477706666669
17.08031 0.001894675328
17.1197 0.0018952043413333333
17.15919 0.0018957343253333335
17.19876 0.0018962657653333334
17.23843 0.0018967986613333335
17.27819 0.0018973325280000001
17.31804 0.0018978678506666666
17.35798 0.0018984046293333333
17.39802 0.0018989423786666666
17.43814 0.0018994815840000002
17.47836 0.0019000222453333334
17.51867 0.0019005638773333334
17.55908 0.00190110648
17.59958 0.001901651024
17.64017 0.0019021960533333335
17.68085 0.0019027430239999998
17.72163 0.0019032909653333334
17.76251 0.0019038398773333334
17.80347 0.0019043902453333335
17.84453 0.0019049415839999999
17.88569 0.001905494378666667
17.92694 0.001906048144
17.96829 0.0019066033653333337
18.00973 0.0019072352693333334
18.05127 0.0019081151786666663
18.0929 0.0019089965439999998
18.13463 0.0019098788800000002
18.17646 0.0019107631573333334
18.21838 0.0019116484053333335
18.2604 0.0019125351093333333
18.30251 0.0019134232693333339
18.34473 0.0019143123999999997
18.38704 0.0019152034720000002
18.42944 0.0019160955146666667
18.47195 0.001916988528
18.51455 0.0019178834826666666
18.55726 0.0019187794080000001
18.60006 0.0019196767893333339
18.64295 0.001920575626666667
18.68595 0.0019214754346666668
18.72905 0.0019223766986666668
18.77225 0.001923279418666667
18.81554 0.001924183594666667
18.85894 0.0019250887413333332
18.90243 0.0019259948586666667
18.94603 0.0019269029173333337
18.98973 0.0019278119466666667
19.03353 0.0019292451360000001
19.07742 0.0019308409120000001
19.12142 0.0019324391146666672
19.16553 0.0019340392586666667
19.20973 0.0019356418293333334
