1                                               2                                               3                                               4                                               5                                               Radius 
Fe                   : -4.5150233062        	 Mg2SiO4              : -4.8243251555        	 SiO                  : -4.9856747256        	 MgAl2O4              : -5.8510527158        	 Ni                   : -5.8879249089        0.1322799576451458 AU
Fe                   : -4.5128022643        	 Mg2SiO4              : -4.8043289596        	 SiO                  : -4.9847877853        	 MgAl2O4              : -5.8510487662        	 Ni                   : -5.8693936816        0.13348184702052834 AU
Fe                   : -4.5109023506        	 Mg2SiO4              : -4.7884566476        	 SiO                  : -4.983072847         	 MgAl2O4              : -5.8510454735        	 Ni                   : -5.8542359293        0.13469465681895576 AU
Fe                   : -4.5092777037        	 Mg2SiO4              : -4.7764471337        	 SiO                  : -4.9834548704        	 Ni                   : -5.8417639456        	 MgAl2O4              : -5.8510427369        0.135918486142823 AU
Fe                   : -4.5078890727        	 Mg2SiO4              : -4.7664199658        	 SiO                  : -4.9805841964        	 Ni                   : -5.831455332         	 MgAl2O4              : -5.8510404649        0.1371534350336698 AU
Fe                   : -4.5067028167        	 Mg2SiO4              : -4.7584687716        	 SiO                  : -4.97740047          	 Ni                   : -5.8229053722        	 MgAl2O4              : -5.8510385841        0.13839960479828448 AU
Fe                   : -4.5056900725        	 Mg2SiO4              : -4.7521741575        	 SiO                  : -4.9740573316        	 Ni                   : -5.8157954727        	 MgAl2O4              : -5.8510370304        0.13965709708008198 AU
Fe                   : -4.5048260571        	 Mg2SiO4              : -4.7472004261        	 SiO                  : -4.9706825311        	 Ni                   : -5.8098715405        	 MgAl2O4              : -5.8510357494        0.1409260147992506 AU
Fe                   : -4.5040894801        	 Mg2SiO4              : -4.7189849246        	 SiO                  : -5.0794857829        	 Ni                   : -5.8049287334        	 CaAl2Si2O8           : -5.8510347202        0.14220646185620278 AU
Fe                   : -4.5034620488        	 Mg2SiO4              : -4.7159808942        	 SiO                  : -5.0755568695        	 Ni                   : -5.8008005217        	 CaAl2Si2O8           : -5.8510336286        0.1434985431421464 AU
