8.004170770350033, 2.0032583088995466
8.078981781215141, 2.240579575049857
8.153737239349411, 2.522231920410828
8.228566767791468, 2.7447761601575813
8.28461947320946, 2.967098188980975
8.340690696204398, 3.174643191400814
8.434303220196169, 3.392483966603079
8.471647000372235, 3.5604013543567463
8.52773674094412, 3.753169330373032
8.602566269386177, 3.9757135701197868
8.658674527535009, 4.153704519732518
8.714708715376053, 4.390803574959465
8.789501208664216, 4.642901867513327
8.864256666798486, 4.924554212874298
8.88281127889919, 5.102100740640306
8.938845466740235, 5.339199795867253
8.957400078840937, 5.516746323633261
8.994731513965705, 5.694515062322631
9.032099984244367, 5.842729748204893
9.088171207239306, 6.050274750624732
9.125428572056286, 6.287151594928318
9.162685936873267, 6.524028439231902
9.18124054897397, 6.701574966997911
9.218571984098737, 6.879343705687281
9.274606171939782, 7.116442760914227
9.311863536756762, 7.353319605217813
9.41495088761965, 7.502312029331841
9.48036114192143, 7.749373540956171
9.443375368233003, 7.29576697606713
9.480521627588303, 7.621305978792037
9.583405285104774, 7.932845693345158
9.686437083236822, 8.126169196669847
9.780148367638976, 8.265199164386493
9.892685855270384, 8.36504593928369
10.005346793414772, 8.366379204823858
10.118118837020841, 8.279050311942706
10.230952605883399, 8.14246466438304
10.325071276978383, 7.956400051221499
10.419140567868174, 7.809740841802769
10.531974336730732, 7.673155194243103
10.626074490248769, 7.501867607485117
10.720112918510315, 7.379836775405643
10.814101966566671, 7.297211347068981
10.90817742998211, 7.145626462182399
11.02094947358818, 7.058297569301246
11.133857312758526, 6.862603816127364
11.227877223443127, 6.755350010451444
11.284392868284788, 6.608246379185991
11.322131690102385, 6.460920536997175
11.378721405251834, 6.254708800117506
11.454162013733136, 5.9896111685469835
11.529639657368332, 5.6949594841693525
11.586229372517781, 5.4887477472896835
11.642782052513336, 5.3120900632171235
11.699297697354998, 5.16498643195167
11.737110589480384, 4.958552484148639
11.793663269475939, 4.781894800076077
11.868955737341667, 4.635013379733985
11.944229687630447, 4.502908985795448
12.019559190650066, 4.326473512646248
12.09487017609274, 4.164815065900602
12.170181161535414, 4.003156619154957
12.264256624950853, 3.851571734268375
12.377065703710816, 3.7346887885801143
12.489837747316885, 3.647359895698962
12.602646826076848, 3.5304769500107014
12.715246038964747, 3.581066970229384
12.827944012263028, 3.5528461829624467
12.940679020715205, 3.4950713428884006
13.053253543500507, 3.565364064978489
13.165908309119246, 3.5716230059865106
13.147279626710755, 3.4531845838347186
