1                                               2                                               3                                               4                                               5                                               Radius 
Fe                   : -4.5070305593        	 Mg2SiO4              : -4.7743977804        	 SiO                  : -4.9551044565        	 Ni                   : -5.8278542682        	 MgAl2O4              : -5.8510457348        0.19076475972781792 AU
Fe                   : -4.5060308155        	 Mg2SiO4              : -4.7650325919        	 SiO                  : -4.9561405538        	 Ni                   : -5.8203246635        	 MgAl2O4              : -5.8510430002        0.1935605762406765 AU
Fe                   : -4.5051687302        	 Mg2SiO4              : -4.7575359727        	 SiO                  : -4.9563718978        	 Ni                   : -5.8139897482        	 MgAl2O4              : -5.8510407242        0.19639736804065555 AU
Fe                   : -4.5044259004        	 Mg2SiO4              : -4.751544884         	 SiO                  : -4.9559917012        	 Ni                   : -5.8086521158        	 MgAl2O4              : -5.8510388336        0.19927573537455323 AU
Fe                   : -4.5037863333        	 Mg2SiO4              : -4.7473142762        	 SiO                  : -4.9577844028        	 Ni                   : -5.8041500273        	 MgAl2O4              : -5.851037267         0.20219628737340725 AU
Fe                   : -4.5032361302        	 Mg2SiO4              : -4.7435029594        	 SiO                  : -4.9566568771        	 Ni                   : -5.8003499972        	 MgAl2O4              : -5.8510359693        0.20515964294192637 AU
Fe                   : -4.5027632137        	 Mg2SiO4              : -4.7404745438        	 SiO                  : -4.9553425625        	 Ni                   : -5.7971411918        	 MgAl2O4              : -5.8510348968        0.2081664286663585 AU
Fe                   : -4.5023570917        	 Mg2SiO4              : -4.7380729359        	 SiO                  : -4.9539323492        	 Ni                   : -5.7944311306        	 MgAl2O4              : -5.8510340119        0.2112172811555149 AU
Fe                   : -4.5020086525        	 Mg2SiO4              : -4.7152443682        	 SiO                  : -5.0443682307        	 Ni                   : -5.7921423325        	 CaAl2Si2O8           : -5.9140660933        0.21431284645930576 AU
Fe                   : -4.5017099879        	 Mg2SiO4              : -4.7106018388        	 SiO                  : -5.0589164643        	 Ni                   : -5.790209683         	 CaAl2Si2O8           : -5.8510325546        0.2174537802135997 AU
Fe                   : -4.5014542367        	 Mg2SiO4              : -4.7094475165        	 SiO                  : -5.0572413658        	 Ni                   : -5.7885783017        	 CaAl2Si2O8           : -5.8510319606        0.22064074653837937 AU
Fe                   : -4.5012354506        	 Mg2SiO4              : -4.7129052356        	 SiO                  : -5.0854475209        	 Ni                   : -5.7872018491        	 CaAl2Si2O8           : -5.8510315214        0.22387442103452568 AU
Fe                   : -4.5010484767        	 Mg2SiO4              : -4.7121787015        	 SiO                  : -5.0838805658        	 Ni                   : -5.7860411361        	 CaAl2Si2O8           : -5.8510312           0.22715548720226164 AU
Fe                   : -4.5008888539        	 Mg2SiO4              : -4.711608822         	 SiO                  : -5.0824425265        	 Ni                   : -5.7850629804        	 CaAl2Si2O8           : -5.851030945         0.23048464035717192 AU
Fe                   : -4.5007527238        	 Mg2SiO4              : -4.7111626155        	 SiO                  : -5.0811377609        	 Ni                   : -5.7842392642        	 CaAl2Si2O8           : -5.8510307428        0.23386258525250744 AU
Fe                   : -4.500636752         	 Mg2SiO4              : -4.7108138573        	 SiO                  : -5.0799651487        	 Ni                   : -5.7835461494        	 CaAl2Si2O8           : -5.8510305829        0.2372900361474247 AU
Fe                   : -4.5005380595        	 Mg2SiO4              : -4.71054174          	 SiO                  : -5.0789198091        	 Ni                   : -5.7829634208        	 CaAl2Si2O8           : -5.8510304566        0.24076771968845842 AU
