1                                               2                                               3                                               4                                               5                                               Radius 
Fe                   : -4.5054716099        	 Mg2SiO4              : -4.7644443744        	 SiO                  : -4.950214562         	 Ni                   : -5.8169122019        	 MgAl2O4              : -5.8510439044        0.292077531750047 AU
Fe                   : -4.504398776         	 Mg2SiO4              : -4.7544472264        	 SiO                  : -4.9514830007        	 Ni                   : -5.8090091807        	 MgAl2O4              : -5.8510405746        0.2977987513166641 AU
Fe                   : -4.5035296718        	 Mg2SiO4              : -4.7471782508        	 SiO                  : -4.9514712855        	 Ni                   : -5.8027929211        	 MgAl2O4              : -5.8510380187        0.3036320382876326 AU
Fe                   : -4.5028268084        	 Mg2SiO4              : -4.7424536526        	 SiO                  : -4.9532301896        	 Ni                   : -5.7978970258        	 MgAl2O4              : -5.8510360647        0.3095795874850376 AU
Fe                   : -4.5022594104        	 Mg2SiO4              : -4.7386490298        	 SiO                  : -4.9519234856        	 Ni                   : -5.7940389456        	 MgAl2O4              : -5.851034574         0.3156436374255458 AU
Fe                   : -4.5018022308        	 Mg2SiO4              : -4.7359151256        	 SiO                  : -4.9503974777        	 Ni                   : -5.7909988389        	 MgAl2O4              : -5.8510334409        0.3218264706804295 AU
Fe                   : -4.5014345781        	 Mg2SiO4              : -4.709907261         	 SiO                  : -5.056055153         	 Ni                   : -5.7886045172        	 CaAl2Si2O8           : -5.8510325239        0.3281304130186651 AU
Fe                   : -4.5011395167        	 Mg2SiO4              : -4.7085465732        	 SiO                  : -5.0541911534        	 Ni                   : -5.7867204753        	 CaAl2Si2O8           : -5.8510317293        0.3345578369911301 AU
Fe                   : -4.5009032026        	 Mg2SiO4              : -4.7119292507        	 SiO                  : -5.0820378528        	 Ni                   : -5.7852397101        	 CaAl2Si2O8           : -5.8510312124        0.3411111611574399 AU
Fe                   : -4.5007143393        	 Mg2SiO4              : -4.7112325818        	 SiO                  : -5.0803885597        	 Ni                   : -5.7840775498        	 CaAl2Si2O8           : -5.8510308622        0.34779285214908523 AU
Fe                   : -4.5005637238        	 Mg2SiO4              : -4.7107410484        	 SiO                  : -5.0789462218        	 Ni                   : -5.7831669087        	 CaAl2Si2O8           : -5.8510306111        0.35460542439159953 AU
Fe                   : -4.5004438736        	 Mg2SiO4              : -4.7103954765        	 SiO                  : -5.0777095771        	 Ni                   : -5.7824546092        	 CaAl2Si2O8           : -5.8510304314        0.3615514416067838 AU
Fe                   : -4.5003487166        	 Mg2SiO4              : -4.7101533761        	 SiO                  : -5.0766658137        	 Ni                   : -5.7818985034        	 CaAl2Si2O8           : -5.8510303033        0.3686335170828602 AU
Fe                   : -4.5002733356        	 Mg2SiO4              : -4.7099843589        	 SiO                  : -5.0757960872        	 Ni                   : -5.7814652057        	 CaAl2Si2O8           : -5.8510302122        0.3758543166201306 AU
Fe                   : -4.500213757         	 Mg2SiO4              : -4.7098667758        	 SiO                  : -5.0750791334        	 Ni                   : -5.7811282967        	 CaAl2Si2O8           : -5.8510301477        0.38321655684371564 AU
Fe                   : -4.5001667767        	 Mg2SiO4              : -4.7097852614        	 SiO                  : -5.0744935307        	 Ni                   : -5.7808668972        	 CaAl2Si2O8           : -5.8510301021        0.390723009660905 AU
Fe                   : -4.5001298173        	 Mg2SiO4              : -4.7097289505        	 SiO                  : -5.0740190324        	 Ni                   : -5.7806645316        	 CaAl2Si2O8           : -5.8510300699        0.39837649830135813 AU
Fe                   : -4.5001008099        	 Mg2SiO4              : -4.7117139852        	 SiO                  : -5.06901503          	 Ni                   : -5.7805082216        	 CaAl2Si2O8           : -5.8510300475        0.40617990334191423 AU
Fe                   : -4.5000780976        	 Mg2SiO4              : -4.7119797833        	 SiO                  : -5.0680481353        	 Ni                   : -5.7803877638        	 CaAl2Si2O8           : -5.8510300317        0.4141361624629332 AU
Fe                   : -4.5000603572        	 Mg2SiO4              : -4.7119974204        	 SiO                  : -5.067726793         	 Ni                   : -5.7802951524        	 CaAl2Si2O8           : -5.8510300206        0.4222482683521695 AU
