Fe:-4.6916653177	Mg2SiO4:-4.8183327522	FeS:-4.9475546884	MgSiO3:-5.1006411704	NaAlSi3O8:-5.7600013717	0.11985465257254223
Fe:-4.6948186365	Mg2SiO4:-4.8183326777	FeS:-4.9419278416	MgSiO3:-5.1006414808	NaAlSi3O8:-5.7600012063	0.12072505873584649
Fe:-4.6977663878	Mg2SiO4:-4.8183326121	FeS:-4.9367690846	MgSiO3:-5.1006417541	NaAlSi3O8:-5.7600010602	0.12160178614834803
Fe:-4.7005192417	Mg2SiO4:-4.8183325544	FeS:-4.9320371142	MgSiO3:-5.1006419945	NaAlSi3O8:-5.7600009314	0.1224848805799427
Fe:-4.703087591	Mg2SiO4:-4.8183325037	FeS:-4.9276948577	MgSiO3:-5.1006422059	NaAlSi3O8:-5.7600008178	0.12337438798605009
Fe:-4.705481527	Mg2SiO4:-4.8183324592	FeS:-4.9237089346	MgSiO3:-5.1006423915	NaAlSi3O8:-5.7600007176	0.1242703550773652
Fe:-4.7077108203	Mg2SiO4:-4.8183324201	FeS:-4.9200492025	MgSiO3:-5.1006425545	NaAlSi3O8:-5.7600006295	0.12517282905635155
Fe:-4.7097849043	Mg2SiO4:-4.8183323858	FeS:-4.9166883722	MgSiO3:-5.1006426974	NaAlSi3O8:-5.7600005519	0.12608185703632496
Fe:-4.7117128637	Mg2SiO4:-4.8183323557	FeS:-4.913601679	MgSiO3:-5.1006428228	NaAlSi3O8:-5.7600004836	0.12699748631509492
Fe:-4.713503426	Mg2SiO4:-4.8183323294	FeS:-4.9107666011	MgSiO3:-5.1006429326	NaAlSi3O8:-5.7600004236	0.127919764974078
Fe:-4.7151649563	Mg2SiO4:-4.8183323063	FeS:-4.9081626172	MgSiO3:-5.1006430288	NaAlSi3O8:-5.760000371	0.12884874160085225
Fe:-4.7167054545	Mg2SiO4:-4.8183322861	FeS:-4.9057709956	MgSiO3:-5.100643113	NaAlSi3O8:-5.7600003247	0.12978446467780422
Fe:-4.7181325554	Mg2SiO4:-4.8183322685	FeS:-4.903574612	MgSiO3:-5.1006431866	NaAlSi3O8:-5.7600002841	0.13072698286972553
Fe:-4.7194535312	Mg2SiO4:-4.818332253	FeS:-4.9015577889	MgSiO3:-5.1006432509	NaAlSi3O8:-5.7600002485	0.1316763459732183
Fe:-4.7206752958	Mg2SiO4:-4.8200366942	FeS:-4.8997061559	MgSiO3:-5.0935326928	NaAlSi3O8:-5.7659905894	0.13263260367439675
Fe:-4.7218044104	Mg2SiO4:-4.8220969227	FeS:-4.898006526	MgSiO3:-5.0851265927	NaAlSi3O8:-5.7733113475	0.1335958058476599
Fe:-4.7228470912	Mg2SiO4:-4.8239773236	FeS:-4.8964467861	MgSiO3:-5.0776275116	Ni:-5.78	0.1345660028782939
Fe:-4.7238092181	Mg2SiO4:-4.8256915358	FeS:-4.8950158001	MgSiO3:-5.070929784	Ni:-5.78	0.13554324567395318
Fe:-4.724696344	Mg2SiO4:-4.8272524129	FeS:-4.8937033225	MgSiO3:-5.0649421914	Ni:-5.78	0.13652758533616186
Fe:-4.7255137052	Mg2SiO4:-4.8286720364	FeS:-4.8924999209	MgSiO3:-5.0595855209	Ni:-5.78	0.1375190734954351
Fe:-4.726266233	Mg2SiO4:-4.8299617323	FeS:-4.8913969073	MgSiO3:-5.0547906253	Ni:-5.78	0.13851776197419194
Fe:-4.7269585644	Mg2SiO4:-4.8311320934	FeS:-4.8903862749	MgSiO3:-5.0504968652	Ni:-5.78	0.13952370313030465
Fe:-4.7275950547	Mg2SiO4:-4.8321930041	FeS:-4.8894606429	MgSiO3:-5.0466508454	Ni:-5.78	0.1405369495111932
Fe:-4.7281797888	Mg2SiO4:-4.8331536678	FeS:-4.8886132049	MgSiO3:-5.0432053807	Ni:-5.78	0.14155755420600882
Fe:-4.728716594	Mg2SiO4:-4.8340226365	FeS:-4.8878376832	MgSiO3:-5.0401186423	Ni:-5.78	0.14258557122502674
Fe:-4.7292090516	Mg2SiO4:-4.8348078413	FeS:-4.8871282868	MgSiO3:-5.0373534472	Ni:-5.78	0.14362105330447872
Fe:-4.7296605091	Mg2SiO4:-4.8673352793	FeS:-4.8864796732	MgSiO3:-4.9887786439	CaMgSi2O6:-5.7772218392	0.14466405556755632
Fe:-4.7300740921	Mg2SiO4:-4.8683593999	FeS:-4.8858869136	MgSiO3:-4.9862732588	CaMgSi2O6:-5.7772218392	0.14571463222274667
Fe:-4.7304527157	Mg2SiO4:-4.8692747885	FeS:-4.885345461	MgSiO3:-4.9840509959	CaMgSi2O6:-5.7772218392	0.14677283841217215
Fe:-4.7307990962	Mg2SiO4:-4.8700920494	FeS:-4.8848511209	MgSiO3:-4.9820804432	CaMgSi2O6:-5.7772218392	0.1478387294660569
Fe:-4.731115762	Mg2SiO4:-4.8708208765	FeS:-4.8844000245	MgSiO3:-4.9803337356	CaMgSi2O6:-5.7772218392	0.14891236128715227
Fe:-4.7314050643	Mg2SiO4:-4.871470114	FeS:-4.8839886042	MgSiO3:-4.9787861199	CaMgSi2O6:-5.7772218392	0.14999378996246274
Fe:-4.7316691872	Mg2SiO4:-4.872047816	FeS:-4.8836135707	MgSiO3:-4.9774155824	CaMgSi2O6:-5.7772218392	0.15108307175099117
Fe:-4.7319101582	Mg2SiO4:-4.8725613045	FeS:-4.8832718921	MgSiO3:-4.9762025277	CaMgSi2O6:-5.7772218392	0.15218026471688997
Fe:-4.7321298574	Mg2SiO4:-4.8730172242	FeS:-4.8829607744	MgSiO3:-4.9751295014	CaMgSi2O6:-5.7772218392	0.15328542548693017
Fe:-4.7323300265	Mg2SiO4:-4.873421596	FeS:-4.8826776441	MgSiO3:-4.9741809477	CaMgSi2O6:-5.7772218392	0.15439861208724937
Fe:-4.7346080499	Mg2SiO4:-4.873780173	FeS:-4.8824201316	MgSiO3:-4.9769978359	CaMgSi2O6:-5.7546447118	0.15551988272702072
Fe:-4.7347746776	Mg2SiO4:-4.8740972253	FeS:-4.8821860545	MgSiO3:-4.9762519671	CaMgSi2O6:-5.7546447118	0.1566492966508885
Fe:-4.7349261847	Mg2SiO4:-4.8743775391	FeS:-4.8819734059	MgSiO3:-4.9755940437	CaMgSi2O6:-5.7546447118	0.15778691198818773
Fe:-4.7350638499	Mg2SiO4:-4.8746251116	FeS:-4.8817803398	MgSiO3:-4.9750141474	CaMgSi2O6:-5.7546447118	0.1589327892077879
Fe:-4.7351888529	Mg2SiO4:-4.8748435382	FeS:-4.881605159	MgSiO3:-4.9745034361	CaMgSi2O6:-5.7546447118	0.16008698809605573
Fe:-4.735302281	Mg2SiO4:-4.8750360491	FeS:-4.881446304	MgSiO3:-4.9740540294	CaMgSi2O6:-5.7546447118	0.16124956905255255
Fe:-4.735405136	Mg2SiO4:-4.8752055421	FeS:-4.8813023426	MgSiO3:-4.9736589061	CaMgSi2O6:-5.7546447118	0.16242059264264858
Fe:-4.7354983397	Mg2SiO4:-4.8753546138	FeS:-4.8811719602	MgSiO3:-4.9733118132	CaMgSi2O6:-5.7546447118	0.1636001205164275
Fe:-4.7355827401	Mg2SiO4:-4.8754855878	FeS:-4.8810539508	MgSiO3:-4.9730071852	CaMgSi2O6:-5.7546447118	0.16478821450629036
Fe:-4.7356591163	Mg2SiO4:-4.8756005411	FeS:-4.8809472082	MgSiO3:-4.9727400709	CaMgSi2O6:-5.7546447118	0.1659849361327973
Fe:-4.7357281836	Mg2SiO4:-4.8757013278	FeS:-4.8808507193	MgSiO3:-4.9725060682	CaMgSi2O6:-5.7546447118	0.16719034898396892
Fe:-4.7357905983	Mg2SiO4:-4.8757896012	FeS:-4.8807635557	MgSiO3:-4.9723012666	CaMgSi2O6:-5.7546447118	0.16840451587366176
Fe:-4.7358469624	Mg2SiO4:-4.8758668336	FeS:-4.8806848679	MgSiO3:-4.9721221942	CaMgSi2O6:-5.7546447118	0.16962749975910918
Fe:-4.7358978269	Mg2SiO4:-4.8759343349	FeS:-4.8806138787	MgSiO3:-4.9719657711	CaMgSi2O6:-5.7546447118	0.17085936573926408
Fe:-4.7359436966	Mg2SiO4:-4.8759932688	FeS:-4.8805498777	MgSiO3:-4.9718292675	CaMgSi2O6:-5.7546447118	0.17210017759272464
Fe:-4.7359850331	Mg2SiO4:-4.8760446681	FeS:-4.8804922156	MgSiO3:-4.9717102657	CaMgSi2O6:-5.7546447118	0.1733500002487281
Fe:-4.7360222582	Mg2SiO4:-4.8760894484	FeS:-4.8804403	MgSiO3:-4.9716066266	CaMgSi2O6:-5.7546447118	0.17460889931066337
Fe:-4.7360557572	Mg2SiO4:-4.8761284204	FeS:-4.8803935899	MgSiO3:-4.9715164591	CaMgSi2O6:-5.7546447118	0.17587694107133042
Fe:-4.7360858818	Mg2SiO4:-4.8761623009	FeS:-4.8803515924	MgSiO3:-4.9714380931	CaMgSi2O6:-5.7546447118	0.17715419145492972
Fe:-4.7494264466	Mg2SiO4:-4.85845745	FeS:-4.8803138585	MgSiO3:-4.994511525	CaMgSi2O6:-5.7546447118	0.17844071705219594
Fe:-4.7494546839	Mg2SiO4:-4.8584819054	FeS:-4.8802799782	MgSiO3:-4.9944446268	CaMgSi2O6:-5.7546447118	0.17973658623652414
Fe:-4.749479849	Mg2SiO4:-4.8585025102	FeS:-4.8802495797	MgSiO3:-4.9943882733	CaMgSi2O6:-5.7546447118	0.18104186590359123
Fe:-4.7495022671	Mg2SiO4:-4.8585198484	FeS:-4.8802223245	MgSiO3:-4.9943408612	CaMgSi2O6:-5.7546447118	0.1823566247352628
Fe:-4.74952223	Mg2SiO4:-4.8687327521	FeS:-4.8801979048	MgSiO3:-4.9807364327	CaMgSi2O6:-5.7546447118	0.18368093157014373
Fe:-4.7233537005	Mg2SiO4:-4.8687452724	FeS:-4.9182627354	MgSiO3:-4.9807040266	CaMgSi2O6:-5.7546447118	0.1850148559630452
Fe:-4.7233685846	Mg2SiO4:-4.8687557674	FeS:-4.9182413818	MgSiO3:-4.9806768653	CaMgSi2O6:-5.7546447118	0.18635846761459607
Fe:-4.7233818213	Mg2SiO4:-4.8687645532	FeS:-4.9182222911	MgSiO3:-4.9806541289	CaMgSi2O6:-5.7546447118	0.1877118369446525
Fe:-4.7233935873	Mg2SiO4:-4.8687718987	FeS:-4.918205236	MgSiO3:-4.9806351213	CaMgSi2O6:-5.7546447118	0.1890750339051994
Fe:-4.7234040411	Mg2SiO4:-4.868778032	FeS:-4.9181900104	MgSiO3:-4.9806192515	CaMgSi2O6:-5.7546447118	0.19044813157634582
Fe:-4.7234133245	Mg2SiO4:-4.8687831463	FeS:-4.9181764283	MgSiO3:-4.9806060188	CaMgSi2O6:-5.7546447118	0.19183120016590896
Fe:-4.8546283873	FeS:-4.9181643221	Mg2SiO4:-4.9308236377	MgSiO3:-5.0090904547	Fe2SiO4:-5.6082324587	0.1932243136676575
Mg2SiO4:-4.7792856826	FeS:-4.9181535393	Fe2SiO4:-5.1330517968	Fe:-5.3785768914	CaMgSi2O6:-5.7546447118	0.19462754374536786
Mg2SiO4:-4.7792843774	FeS:-4.9181439402	Fe2SiO4:-5.1330488493	Fe:-5.3786167093	CaMgSi2O6:-5.7546447118	0.19604096403776047
Mg2SiO4:-4.7792833052	FeS:-4.9181354027	Fe2SiO4:-5.1330464281	Fe:-5.3786513044	CaMgSi2O6:-5.7546447118	0.1974646489569572
Mg2SiO4:-4.7792824256	FeS:-4.9181278153	Fe2SiO4:-5.1330444417	Fe:-5.3786813734	CaMgSi2O6:-5.7546447118	0.1988986730486636
Mg2SiO4:-4.7792817048	FeS:-4.9181210772	Fe2SiO4:-5.1330428141	Fe:-5.3787075179	CaMgSi2O6:-5.7546447118	0.20034311163420396
Mg2SiO4:-4.7792811149	FeS:-4.9181150981	Fe2SiO4:-5.1330414821	Fe:-5.3787302579	CaMgSi2O6:-5.7546447118	0.20179803947951225
Mg2SiO4:-4.7792806329	FeS:-4.9181097965	Fe2SiO4:-5.1330403934	Fe:-5.3787500427	CaMgSi2O6:-5.7546447118	0.2032635341417021
Mg2SiO4:-4.758054394	FeS:-4.9181050994	Fe2SiO4:-5.086501919	Fe:-5.5128113138	NaMg3AlSi3O12H2:-5.8472182482	0.20473967058332676
Mg2SiO4:-4.7580538318	FeS:-4.9181009409	Fe2SiO4:-5.0865007212	Fe:-5.512834062	NaMg3AlSi3O12H2:-5.8472213165	0.2062265272758577
Mg2SiO4:-4.7580534046	FeS:-4.9180972622	Fe2SiO4:-5.0864998111	Fe:-5.5128533891	NaMg3AlSi3O12H2:-5.847223648	0.20772418142810273
Mg2SiO4:-4.7580530805	FeS:-4.9180940106	Fe2SiO4:-5.0864991207	Fe:-5.5128698644	NaMg3AlSi3O12H2:-5.8472254167	0.2092327124626132
Mg2SiO4:-4.7580528351	FeS:-4.9180911387	Fe2SiO4:-5.0864985979	Fe:-5.512883952	NaMg3AlSi3O12H2:-5.8472267559	0.21075219848693674
Mg2SiO4:-4.7580526496	FeS:-4.9180886042	Fe2SiO4:-5.0864982028	Fe:-5.5128960316	NaMg3AlSi3O12H2:-5.8472277683	0.21228271912184243
Mg2SiO4:-4.7580525096	FeS:-4.9180863692	Fe2SiO4:-5.0864979046	Fe:-5.5129064153	NaMg3AlSi3O12H2:-5.8472285322	0.2138243548192563
Mg2SiO4:-4.7580524042	FeS:-4.9180844	Fe2SiO4:-5.08649768	Fe:-5.5129153611	NaMg3AlSi3O12H2:-5.8472291076	0.21537718612543932
Mg2SiO4:-4.7580523249	FeS:-4.9180826664	Fe2SiO4:-5.0864975111	Fe:-5.5129230829	NaMg3AlSi3O12H2:-5.8472295402	0.21694129441756443
Mg2SiO4:-4.7580522654	FeS:-4.9180811413	Fe2SiO4:-5.0864973844	Fe:-5.5129297592	NaMg3AlSi3O12H2:-5.8472298648	0.218516761922459
Mg2SiO4:-4.7580522209	FeS:-4.9180798009	Fe2SiO4:-5.0864972894	Fe:-5.5129355397	NaMg3AlSi3O12H2:-5.8472301081	0.22010367016599608
Mg2SiO4:-4.7580521875	FeS:-4.9180786237	Fe2SiO4:-5.0864972184	Fe:-5.5129405502	NaMg3AlSi3O12H2:-5.84723029	0.2217021030727068
Mg2SiO4:-4.7580521627	FeS:-4.9180775906	Fe2SiO4:-5.0864971654	Fe:-5.5129448973	NaMg3AlSi3O12H2:-5.8472304257	0.22331214386462797
Mg2SiO4:-4.7580521441	FeS:-4.9180766849	Fe2SiO4:-5.086497126	Fe:-5.5129486715	NaMg3AlSi3O12H2:-5.8472305269	0.2249338774256948
Mg2SiO4:-4.7580521303	FeS:-4.9180758915	Fe2SiO4:-5.0864970966	Fe:-5.51295195	NaMg3AlSi3O12H2:-5.8472306021	0.2265673878954573
Mg2SiO4:-4.7580521201	FeS:-4.918075197	Fe2SiO4:-5.0864970748	Fe:-5.5129547989	NaMg3AlSi3O12H2:-5.847230658	0.2282127619296936
Mg2SiO4:-4.7580521127	FeS:-4.9180745896	Fe2SiO4:-5.0864970591	Fe:-5.6580959131	NaMg3AlSi3O12H2:-5.8472306982	0.2298700837442691
Mg2SiO4:-4.7580521139	FeS:-4.9180743298	Fe2SiO4:-5.0864970615	NaMg3AlSi3O12H2:-5.847230692	Fe3O4:-5.9900795363	0.23153944264060966
Mg2SiO4:-4.7580521157	FeS:-4.9180741246	Fe2SiO4:-5.0864970653	NaMg3AlSi3O12H2:-5.8472306822	Fe3O4:-5.9900803234	0.2332209237411425
Mg2SiO4:-4.7580521176	FeS:-4.9180739294	Fe2SiO4:-5.0864970695	NaMg3AlSi3O12H2:-5.8472306716	Fe3O4:-5.9900810691	0.23491461647883397
Mg2SiO4:-4.7580521197	FeS:-4.9180737438	Fe2SiO4:-5.086497074	NaMg3AlSi3O12H2:-5.84723066	Fe3O4:-5.990081775	0.23662060949277133
Mg2SiO4:-4.758052122	FeS:-4.9180735675	Fe2SiO4:-5.0864970789	NaMg3AlSi3O12H2:-5.8472306474	Fe3O4:-5.9900824426	0.23833899143995044
Mg2SiO4:-4.7580521246	FeS:-4.9180733999	Fe2SiO4:-5.0864970843	NaMg3AlSi3O12H2:-5.8472306337	Fe3O4:-5.9900830732	0.24006985187237004
Mg2SiO4:-4.7580521273	FeS:-4.9180732408	Fe2SiO4:-5.0864970901	NaMg3AlSi3O12H2:-5.8472306187	Fe3O4:-5.9900836681	0.24181328310780298
Mg2SiO4:-4.7580521303	FeS:-4.9180730898	Fe2SiO4:-5.0864970965	NaMg3AlSi3O12H2:-5.8472306025	Fe3O4:-5.9900842286	0.24356937474506518
Mg2SiO4:-4.7580521335	FeS:-4.9180729464	Fe2SiO4:-5.0864971034	NaMg3AlSi3O12H2:-5.8472305847	Fe3O4:-5.9900847557	0.24533822009329334
Mg2SiO4:-4.7580521371	FeS:-4.9180728104	Fe2SiO4:-5.0864971109	NaMg3AlSi3O12H2:-5.8472305654	Fe3O4:-5.9900852506	0.24711991060468672
Mg2SiO4:-4.7580521409	FeS:-4.9180726814	Fe2SiO4:-5.0864971191	NaMg3AlSi3O12H2:-5.8472305443	Fe3O4:-5.9900857142	0.24891454058211948
Mg2SiO4:-4.7580521451	FeS:-4.9180725591	Fe2SiO4:-5.0864971281	NaMg3AlSi3O12H2:-5.8472305213	Fe3O4:-5.9900861474	0.25072220337954076
Mg2SiO4:-4.7580521497	FeS:-4.9180724432	Fe2SiO4:-5.0864971379	NaMg3AlSi3O12H2:-5.8472304962	Fe3O4:-5.9900865511	0.25254299329691265
Mg2SiO4:-4.7580521548	FeS:-4.9180723334	Fe2SiO4:-5.0864971486	NaMg3AlSi3O12H2:-5.8472304688	Fe3O4:-5.9900869259	0.2543770066125283
Mg2SiO4:-4.7580521603	FeS:-4.9180722294	Fe2SiO4:-5.0864971604	NaMg3AlSi3O12H2:-5.8472304388	Fe3O4:-5.9900872725	0.25622433859699395
Mg2SiO4:-4.7580521663	FeS:-4.918072131	Fe2SiO4:-5.0864971732	NaMg3AlSi3O12H2:-5.847230406	Fe3O4:-5.9900875915	0.2580850865181017
Mg2SiO4:-4.7580521729	FeS:-4.9180720378	Fe2SiO4:-5.0864971872	NaMg3AlSi3O12H2:-5.8472303701	Fe3O4:-5.9900878832	0.25995934762763406
Mg2SiO4:-4.7580521801	FeS:-4.9180719497	Fe2SiO4:-5.0864972025	NaMg3AlSi3O12H2:-5.8472303308	Fe3O4:-5.9900881481	0.26184721911813436
Mg2SiO4:-4.7580521879	FeS:-4.9180718663	Fe2SiO4:-5.0864972193	NaMg3AlSi3O12H2:-5.8472302878	Fe3O4:-5.9900883864	0.2637488013096199
Mg2SiO4:-4.7580521966	FeS:-4.9180717875	Fe2SiO4:-5.0864972377	NaMg3AlSi3O12H2:-5.8472302406	Fe3O4:-5.9900885981	0.2656641934444583
Mg2SiO4:-4.7580522061	FeS:-4.9180717131	Fe2SiO4:-5.0864972579	NaMg3AlSi3O12H2:-5.8472301889	Fe3O4:-5.9900887833	0.2675934946789694
Mg2SiO4:-4.7580522164	FeS:-4.9180716427	Fe2SiO4:-5.08649728	NaMg3AlSi3O12H2:-5.8472301322	Fe3O4:-5.9900889418	0.2695368073928983
Mg2SiO4:-4.7580522279	FeS:-4.9180715763	Fe2SiO4:-5.0864973043	NaMg3AlSi3O12H2:-5.84723007	Fe3O4:-5.9900890734	0.2714942328208258
Mg2SiO4:-4.7580522404	FeS:-4.9180715137	Fe2SiO4:-5.086497331	NaMg3AlSi3O12H2:-5.8472300016	Fe3O4:-5.9900891776	0.27346587322918703
Mg2SiO4:-4.7580522541	FeS:-4.9180714545	Fe2SiO4:-5.0864973603	NaMg3AlSi3O12H2:-5.8472299265	Fe3O4:-5.9900892538	0.27545183193939765
Mg2SiO4:-4.7580522693	FeS:-4.9180713987	Fe2SiO4:-5.0864973925	NaMg3AlSi3O12H2:-5.847229844	Fe3O4:-5.9900893012	0.27745221335165193
Mg2SiO4:-4.7580522859	FeS:-4.9180713461	Fe2SiO4:-5.086497428	NaMg3AlSi3O12H2:-5.8472297532	Fe3O4:-5.9900893189	0.2794671217772863
Mg2SiO4:-4.7580523042	FeS:-4.9180712965	Fe2SiO4:-5.086497467	NaMg3AlSi3O12H2:-5.8472296533	Fe3O4:-5.9900893057	0.2814966625953303
Mg2SiO4:-4.7580523244	FeS:-4.9180712498	Fe2SiO4:-5.0864975099	NaMg3AlSi3O12H2:-5.8472295432	Fe3O4:-5.9900892601	0.2835409422764912
Mg2SiO4:-4.7580523466	FeS:-4.9180712059	Fe2SiO4:-5.0864975572	NaMg3AlSi3O12H2:-5.847229422	Fe3O4:-5.9900891805	0.28560006840783414
Mg2SiO4:-4.7580523711	FeS:-4.9180711645	Fe2SiO4:-5.0864976094	NaMg3AlSi3O12H2:-5.8472292883	Fe3O4:-5.9900890648	0.28767414846411504
Mg2SiO4:-4.7580523981	FeS:-4.9180711255	Fe2SiO4:-5.086497667	NaMg3AlSi3O12H2:-5.8472291409	Fe3O4:-5.9900889109	0.2897632897540031
Mg2SiO4:-4.7580524279	FeS:-4.9180710889	Fe2SiO4:-5.0864977305	NaMg3AlSi3O12H2:-5.8472289782	Fe3O4:-5.990088716	0.2918676032226822
Mg2SiO4:-4.7580524608	FeS:-4.9180710544	Fe2SiO4:-5.0864978006	NaMg3AlSi3O12H2:-5.8472287986	Fe3O4:-5.9900884771	0.2939871997314065
Mg2SiO4:-4.7580524972	FeS:-4.918071022	Fe2SiO4:-5.0864978781	NaMg3AlSi3O12H2:-5.8472286	Fe3O4:-5.9900881907	0.2961221873644297
Mg2SiO4:-4.7580525374	FeS:-4.9180709916	Fe2SiO4:-5.0864979638	NaMg3AlSi3O12H2:-5.8472283805	Fe3O4:-5.990087853	0.29827268055610234
Mg2SiO4:-4.7580525819	FeS:-4.918070963	Fe2SiO4:-5.0864980586	NaMg3AlSi3O12H2:-5.8472281377	Fe3O4:-5.9900874593	0.30043879098140996
Mg2SiO4:-4.7580526312	FeS:-4.9180709362	Fe2SiO4:-5.0864981635	NaMg3AlSi3O12H2:-5.8472278689	Fe3O4:-5.9900870046	0.30262063280925144
Mg2SiO4:-4.7580526857	FeS:-4.918070911	Fe2SiO4:-5.0864982797	NaMg3AlSi3O12H2:-5.8472275712	Fe3O4:-5.9900864831	0.3048183186514784
Mg2SiO4:-4.7580527462	FeS:-4.9180708874	Fe2SiO4:-5.0864984085	NaMg3AlSi3O12H2:-5.8472272412	Fe3O4:-5.9900858883	0.30703196503578695
Mg2SiO4:-4.7580528132	FeS:-4.9180708653	Fe2SiO4:-5.0864985513	NaMg3AlSi3O12H2:-5.8472268753	Fe3O4:-5.9900852128	0.309261686915658
Mg2SiO4:-4.779279041	FeS:-4.9180708431	Fe2SiO4:-5.167086215	Fe3O4:-5.7536907267	CaMgSi2O6:-5.7546447118	0.311507600401492
Mg2SiO4:-4.7764373029	FeS:-4.9180708237	Fe2SiO4:-5.1741058424	Fe3O4:-5.7361312548	CaMgSi2O6:-5.7546447118	0.31376982570609124
Mg2SiO4:-4.7764372883	FeS:-4.9180708056	Fe2SiO4:-5.174105818	Fe3O4:-5.7361313686	CaMgSi2O6:-5.7546447118	0.31604847996486873
Mg2SiO4:-4.7764377108	FeS:-4.9180707887	Fe2SiO4:-5.1741061581	Fe3O4:-5.7361301509	CaMgSi2O6:-5.7546447118	0.31834368147717623
Mg2SiO4:-4.8957098803	FeS:-4.9180707671	Fe3O4:-5.2006047482	Mg3Si4O12H2:-5.5720461039	CaMgSi2O6:-5.7546447118	0.320655549732029
Mg2SiO4:-4.8957098347	FeS:-4.9180707527	Fe3O4:-5.2006047744	Mg3Si4O12H2:-5.5720460077	CaMgSi2O6:-5.7546447118	0.3229842100417174
Mg2SiO4:-4.8957097955	FeS:-4.9180707392	Fe3O4:-5.2006047977	Mg3Si4O12H2:-5.5720459249	CaMgSi2O6:-5.7546447118	0.3253297798650685
Mg2SiO4:-4.8957097617	FeS:-4.9180707266	Fe3O4:-5.2006048184	Mg3Si4O12H2:-5.5720458537	CaMgSi2O6:-5.7546447118	0.32769238399939493
Mg2SiO4:-4.8957097327	FeS:-4.9180707148	Fe3O4:-5.2006048367	Mg3Si4O12H2:-5.5720457925	CaMgSi2O6:-5.7546447118	0.33007214543226415
Mg2SiO4:-4.8957097077	FeS:-4.9180707038	Fe3O4:-5.2006048531	Mg3Si4O12H2:-5.5720457399	CaMgSi2O6:-5.7546447118	0.332469188401466
Mg2SiO4:-4.8957096864	FeS:-4.9180706936	Fe3O4:-5.2006048676	Mg3Si4O12H2:-5.5720456948	CaMgSi2O6:-5.7546447118	0.334883640059085
Mg2SiO4:-4.9017152249	FeS:-4.918070684	Fe3O4:-5.2006048806	Mg3Si4O12H2:-5.5650260068	CaMgSi2O6:-5.7546447118	0.33731562563372913
FeS:-4.9180706668	Mg3Si2O9H4:-4.9748908913	Fe3O4:-5.2006049001	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.847226563	0.33976527328582623
FeS:-4.9180706591	Mg3Si2O9H4:-4.9748908652	Fe3O4:-5.2006049147	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.847226822	0.34223271084350126
FeS:-4.9180706519	Mg3Si2O9H4:-4.9748903874	Fe3O4:-5.2006050549	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472304283	0.34471806744675365
FeS:-4.9180706452	Mg3Si2O9H4:-4.974890375	Fe3O4:-5.2006050638	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472305509	0.3472214718339396
FeS:-4.918070639	Mg3Si2O9H4:-4.9748903665	Fe3O4:-5.200605071	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472306351	0.3497430575567923
FeS:-4.9180706332	Mg3Si2O9H4:-4.9748903608	Fe3O4:-5.2006050768	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472306926	0.35228295608285104
FeS:-4.9180706278	Mg3Si2O9H4:-4.9748903568	Fe3O4:-5.2006050817	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472307319	0.3548412984131327
FeS:-4.9180706228	Mg3Si2O9H4:-4.9748903541	Fe3O4:-5.2006050859	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472307587	0.3574182204977
FeS:-4.9180706182	Mg3Si2O9H4:-4.9748903523	Fe3O4:-5.2006050896	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472307768	0.3600138560696081
FeS:-4.9180706139	Mg3Si2O9H4:-4.974890351	Fe3O4:-5.2006050928	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472307892	0.3626283420849982
FeS:-4.9180706098	Mg3Si2O9H4:-4.9748903502	Fe3O4:-5.2006050957	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472307975	0.36526181506360356
FeS:-4.9180706061	Mg3Si2O9H4:-4.9748903496	Fe3O4:-5.2006050983	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472308031	0.36791441293001803
FeS:-4.9180706027	Mg3Si2O9H4:-4.9748903493	Fe3O4:-5.2006051006	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472308069	0.3705862750453423
FeS:-4.9180705995	Mg3Si2O9H4:-4.974890349	Fe3O4:-5.2006051028	CaMgSi2O6:-5.7546447118	NaMg3AlSi3O12H2:-5.8472308094	0.37327753828309174
FeS:-4.9180705965	Mg3Si2O9H4:-4.9742819069	Fe3O4:-5.1985622085	CaMgSi2O6:-5.7772218392	NaMg3AlSi3O12H2:-5.8472308112	0.3759883488318242
FeS:-4.9180705938	Mg3Si2O9H4:-4.9742819068	Fe3O4:-5.1985622103	CaMgSi2O6:-5.7772218392	NaMg3AlSi3O12H2:-5.8472308123	0.37871884447219084
